,name,connectors,formatted_address,address_components,latitude,longitude,place_link,phone_number,rating,review_count
131,Electric Vehicle Charging Station,[],"Mines, Raipur - Bilaspur Expy, Raipur, Hirri, Chhattisgarh 495220","{'district': None, 'street_address': 'Mines, Raipur - Bilaspur Expy', 'city': 'Raipur, Hirri', 'zipcode': '495220', 'state': 'Chhattisgarh', 'country': 'IN'}",21.997532099999997,82.0755724,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2873a3849e2fb9:0xdebc9d6db36619f1,,,0
132,Ather Grid Charging Station,[],"Apartment, D1-A, Sagar, Sai, 271, The Breakfast Story, Hingna Rd, opp. Transmitting Station, Nagpur, Maharashtra 440036","{'district': None, 'street_address': 'Apartment, D1-A, Sagar, Sai, 271, The Breakfast Story, Hingna Rd, opp. Transmitting Station', 'city': 'Nagpur', 'zipcode': '440036', 'state': 'Maharashtra', 'country': 'IN'}",21.1232682,79.0385806,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c10ada54e431:0xda834d9b6c271880,,1.0,1
133,Jio-bp pulse Charging Station,[],"No E2, Main Road, MIDC, Hingna, Nagpur, Maharashtra 440016","{'district': 'MIDC, Hingna', 'street_address': 'No E2, Main Road', 'city': 'Nagpur', 'zipcode': '440016', 'state': 'Maharashtra', 'country': 'IN'}",21.134558,79.00372469999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ebbf0bc0403b:0x547fce6b61c18c2a,,2.3,3
134,Thunder Plus Charging Station,"[{'type': 'Unknown plug', 'total': 3, 'available': None, 'kw': 3, 'speed': 'Slow'}]","42W4+V9P, Kachimet, Nagpur, Hingna, Maharashtra 440016","{'district': 'Kachimet', 'street_address': '42W4+V9P', 'city': 'Nagpur, Hingna', 'zipcode': '440016', 'state': 'Maharashtra', 'country': 'IN'}",21.1472181,79.00596399999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ea90e842f9f5:0xde8efe8f3df8818d,,,0
135,Bolt.Earth EV Charging Station,[],"B, 83(2 Hingna Flipkart India Private Limited Survey no- 91/1 91/4 W03 village wadagan Nagpur Maharashtra 441122","{'district': None, 'street_address': 'B, 83(2 Hingna Flipkart India Private Limited Survey no- 91/1 91/4 W03 village wadagan', 'city': 'Nagpur Kanholi', 'zipcode': '441122', 'state': 'Maharashtra', 'country': 'IN'}",20.992121299999997,78.9857176,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2aafba490ece2b:0x6ee8202a76a1409c,,,0
136,BPCL Charging Station,[],"7J4P+H7W, Nahar Para, Station Road, Moudhapara, Raipur, Chhattisgarh 493221","{'district': 'Nahar Para, Station Road, Moudhapara', 'street_address': '7J4P+H7W', 'city': 'Raipur', 'zipcode': '493221', 'state': 'Chhattisgarh', 'country': 'IN'}",21.256487,81.635695,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd8fee29b0e1:0xbc5126ef5183b123,,,0
137,Ather Grid Charging Station,"[{'type': 'LECCS', 'total': 1, 'available': 1, 'kw': 1, 'speed': 'Slow'}]","Dhabha Toll Tax, near, Katol Bypass Rd, Wadi, Nagpur, Maharashtra 440023","{'district': 'Wadi', 'street_address': 'Dhabha Toll Tax, near, Katol Bypass Rd', 'city': 'Nagpur', 'zipcode': '440023', 'state': 'Maharashtra', 'country': 'IN'}",21.157442,79.0082,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ea85fe2e5ef1:0xb24abefc13219508,,1.0,1
138,Ather Grid Charging Station,"[{'type': 'LECCS', 'total': 1, 'available': 1, 'kw': 1, 'speed': 'Slow'}]","PJQ2+9QV Shree venkatesh trading company, Mahadevpura, Wardha, Maharashtra 442001","{'district': 'Mahadevpura', 'street_address': 'PJQ2+9QV Shree venkatesh trading company', 'city': 'Wardha', 'zipcode': '442001', 'state': 'Maharashtra', 'country': 'IN'}",20.738477,78.60193199999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd47f0d167fcbb9:0xe4436430c6cfe915,,,0
139,Jio-bp pulse Charging Station,[],"NH-44, 170/01, Nagpur, Maharashtra 440034","{'district': None, 'street_address': 'NH-44, 170/01', 'city': 'Nagpur', 'zipcode': '440034', 'state': 'Maharashtra', 'country': 'IN'}",21.0841167,79.16807899999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4b91c57e4059d:0x193ae6a3da7da92f,,,0
140,Bolt.Earth Charging Station,[],"Radisson blu, New Sneh Nagar, Nagpur, Maharashtra 440015","{'district': 'New Sneh Nagar', 'street_address': 'Radisson blu', 'city': 'Nagpur', 'zipcode': '440015', 'state': 'Maharashtra', 'country': 'IN'}",21.106927799999998,79.0688582,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bf49ca8bf42b:0xbe62f15704babe2c,,,0
141,Jio-bp pulse Charging Station,[],"Trimurti Nagar, Parsodi, Gayatri Nagar, Trimurti Nagar, Nagpur, Maharashtra 440022","{'district': 'Parsodi, Gayatri Nagar, Trimurti Nagar', 'street_address': 'Trimurti Nagar', 'city': 'Nagpur', 'zipcode': '440022', 'state': 'Maharashtra', 'country': 'IN'}",21.118781,79.04717,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bf4815901505:0xb2243e27b8559b9a,,,0
142,Jio-bp pulse Charging Station,[],"Sonegaon lodhi, Sonegaon, Maharashtra 441108","{'district': 'Sonegaon lodhi', 'street_address': None, 'city': 'Sonegaon', 'zipcode': '441108', 'state': 'Maharashtra', 'country': 'IN'}",20.7902062,78.9567271,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd49f23718bbc7d:0x6272f6dec0046fd1,,5.0,1
143,Tata Power Charging Station,[],"Old Wadi Naka, 10, Amravati Rd, Wadi, Nagpur, Maharashtra 440023","{'district': 'Wadi', 'street_address': 'Old Wadi Naka, 10, Amravati Rd', 'city': 'Nagpur', 'zipcode': '440023', 'state': 'Maharashtra', 'country': 'IN'}",21.1540392,79.0131452,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ea849b7529b9:0x42158d693089b731,,5.0,1
144,Jio-bp pulse Charging Station,[],"Satgaon, Bori, Butibori, Maharashtra 441108","{'district': 'Satgaon', 'street_address': None, 'city': 'Bori, Butibori', 'zipcode': '441108', 'state': 'Maharashtra', 'country': 'IN'}",20.9290144,79.0037825,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4977cfa6aadcd:0xc64c862d474ac3ed,,,0
145,Tata Power Charging Station,[],"42M3+VRX, Pardsinga, Nagpur, Maharashtra 440016","{'district': 'Pardsinga', 'street_address': '42M3+VRX', 'city': 'Nagpur', 'zipcode': '440016', 'state': 'Maharashtra', 'country': 'IN'}",21.1347436,79.0046151,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4eabc654144bf:0x4379d38fd9a8c2ef,,5.0,2
146,Jio-bp pulse Charging Station,[],"Survey No.53/1, Rohana, Maharashtra 440023","{'district': None, 'street_address': 'Survey No.53/1', 'city': 'Rohana', 'zipcode': '440023', 'state': 'Maharashtra', 'country': 'IN'}",21.137780799999998,78.8609913,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4edd93f6cf5af:0x6b63501bc5b0dd90,,,0
147,Ather Grid Charging Station,"[{'type': 'LECCS', 'total': 2, 'available': 2, 'kw': 1, 'speed': 'Slow'}]","AMEC, Plot no. 5A, 13A, Factory/R&D center, beside Jaika Tata Motors service centre, MIDC, Hingna, Nagpur, 440016","{'district': 'MIDC, Hingna', 'street_address': 'AMEC, Plot no. 5A, 13A, Factory/R&D center, beside Jaika Tata Motors service centre', 'city': 'Nagpur, Digdoh', 'zipcode': '440016', 'state': 'Maharashtra', 'country': 'IN'}",21.1206,79.01062999999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4eaadb4609b81:0x3a53d430dd3dccb5,,,0
148,Electric Vehicle Charging Station,"[{'type': 'Wall socket', 'total': 3, 'available': None, 'kw': None, 'speed': 'Unknown'}]","RV4P+X73, Sindi, Maharashtra 442105","{'district': None, 'street_address': 'RV4P+X73', 'city': 'Sindi', 'zipcode': '442105', 'state': 'Maharashtra', 'country': 'IN'}",20.8073831,78.8856662,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd49d1cc683d4ed:0x9821021c02a84250,,,0
149,Electric Vehicle Charging Station,[],"Syndicate Bank, Hingna Rd, M.I.D.C, n 23, S R P Camp, Nagpur, Maharashtra 440036","{'district': 'M.I.D.C, n 23, S R P Camp', 'street_address': 'Syndicate Bank, Hingna Rd', 'city': 'Nagpur', 'zipcode': '440036', 'state': 'Maharashtra', 'country': 'IN'}",21.1188492,79.01924319999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4eb0ffa60198d:0xa3a6924cd05284,,,0
150,VIKTAMNA Charging Station,[],"VNIT College Abhiyankar square, Near, 40, Central Bazar Road, Bajaj Nagar, Nagpur, Maharashtra 440010","{'district': 'Bajaj Nagar', 'street_address': 'VNIT College Abhiyankar square, Near, 40, Central Bazar Road', 'city': 'Nagpur', 'zipcode': '440010', 'state': 'Maharashtra', 'country': 'IN'}",21.128873799999997,79.0583705,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c17b228cbac5:0x7e6da13663f957af,,3.0,2
151,Electric Vehicle Charging Station,[],"35J6+86M, NH 44, Nagpur, Maharashtra 440034","{'district': None, 'street_address': '35J6+86M, NH 44', 'city': 'Nagpur', 'zipcode': '440034', 'state': 'Maharashtra', 'country': 'IN'}",21.0808437,79.1605335,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4b9002b7e595d:0x1c8216842451ab7e,,,0
152,Electric Vehicle Charging Station,[],"42FR+9PW Parking, Subhash Nagar, Metro, Nagpur, Maharashtra 440016","{'district': 'Subhash Nagar, Metro', 'street_address': '42FR+9PW Parking', 'city': 'Nagpur', 'zipcode': '440016', 'state': 'Maharashtra', 'country': 'IN'}",21.123484599999998,79.0418316,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c1d66e78b441:0x81563916c0b9f02a,,2.0,1
153,Electric Vehicle Charging Station,[],"4262+8HM, Lokmanya Nagar Metro Station, Kalmegh Nagar, S R P Camp, Nagpur, Maharashtra 441110","{'district': 'Kalmegh Nagar, S R P Camp', 'street_address': '4262+8HM, Lokmanya Nagar Metro Station', 'city': 'Nagpur, Nildoh ct', 'zipcode': '441110', 'state': 'Maharashtra', 'country': 'IN'}",21.1108305,79.001425,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd49599920a1a47:0xc2765437d87a5a84,,5.0,2
154,Delta Charging Station,[],"43QW+479, St Stand Rd, Ganeshpeth Colony, Nagpur, Maharashtra 440018","{'district': 'Ganeshpeth Colony', 'street_address': '43QW+479, St Stand Rd', 'city': 'Nagpur', 'zipcode': '440018', 'state': 'Maharashtra', 'country': 'IN'}",21.1377797,79.0957392,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c1cec38301c5:0x580525c039bee897,,,0
155,Bolt.Earth Charging Station,[],"AIIMS, Road, MIHAN, Nagpur, Dahegaon, Maharashtra 441108","{'district': 'MIHAN, Nagpur', 'street_address': 'AIIMS, Road', 'city': 'Dahegaon', 'zipcode': '441108', 'state': 'Maharashtra', 'country': 'IN'}",21.0417463,79.0349033,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bfafb363d0e5:0xba7fcf0b9051da26,,,0
156,Ather Grid Charging Station,[],"HPCL, Ring Road, Manewada Chowk, Dist:, Nagpur, Maharashtra 440034","{'district': 'Manewada Chowk, Dist:', 'street_address': 'HPCL, Ring Road', 'city': 'Nagpur', 'zipcode': '440034', 'state': 'Maharashtra', 'country': 'IN'}",21.1049136,79.1027189,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bf4eb0a50aff:0xdf71a0ddeb3a40da,,5.0,1
157,Electric Vehicle Charging Station,[],"442Q+5P6, Mallari Baba Society, Bhadravati, Maharashtra 442902","{'district': 'Mallari Baba Society', 'street_address': '442Q+5P6', 'city': 'Bhadravati', 'zipcode': '442902', 'state': 'Maharashtra', 'country': 'IN'}",20.1004211,79.13925429999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd3250065aeae2b:0xc94a1ec4de6ed256,,4.0,1
158,Electric Vehicle Charging Station,[],"4433+X2Q, HPCL Ring Road, Dist:, Manewada Chowk, Nagpur, Maharashtra 440034","{'district': 'Manewada Chowk, Manewada', 'street_address': '4433+X2Q, HPCL Ring Road, Dist:', 'city': 'Nagpur', 'zipcode': '440034', 'state': 'Maharashtra', 'country': 'IN'}",21.10495,79.1026071,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bf005fb09c51:0x208ad2861129cd99,,,0
159,Bharat Power Supply,[],"424, Satyam Apartment, 8, Wardha Rd, Dhantoli, Nagpur, Maharashtra 440012","{'district': 'Dhantoli', 'street_address': '424, Satyam Apartment, 8, Wardha Rd', 'city': 'Nagpur', 'zipcode': '440012', 'state': 'Maharashtra', 'country': 'IN'}",21.1370507,79.0794444,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c09112c15555:0x9caad2e4176e938d,,,0
160,Tata EV charging station,[],"1/469/24, VGP MANGALPURI TOWN POOMALUR, Tiruppur, Tamil Nadu 441108","{'district': 'VGP MANGALPURI TOWN POOMALUR', 'street_address': '1/469/24', 'city': 'Tiruppur', 'zipcode': '441108', 'state': 'Tamil Nadu', 'country': 'IN'}",21.032392299999998,79.0518927,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bf005c658e39:0xb39d82e850750880,,5.0,1
161,Electric vehicle charging station,[],"Ward no 1, kedar layout, police vasahat, javad, Deoli, Maharashtra 442101","{'district': 'javad', 'street_address': 'Ward no 1, kedar layout, police vasahat', 'city': 'Deoli', 'zipcode': '442101', 'state': 'Maharashtra', 'country': 'IN'}",20.653218,78.4769827,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd389fe08ab3c05:0x52f03c299485921,,,0
162,Jio-bp pulse Charging Station,[],"Survey No 104/2 NH 7, Wardha Rd, Butibori, Bothli, Khapri, Nagpur, Maharashtra 441108","{'district': None, 'street_address': 'Survey No 104/2 NH 7, Wardha Rd, Butibori, Bothli', 'city': 'Khapri, Nagpur', 'zipcode': '441108', 'state': 'Maharashtra', 'country': 'IN'}",20.9718427,79.0240962,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bd396a814f97:0x82d60bcbb9d79c7,,4.5,13
163,Om sai corporation e rickshaw,[],"jhon deere trector showroomke bagal me, Shivaji complex, rode, durg, Chhattisgarh 491111","{'district': None, 'street_address': 'jhon deere trector showroomke bagal me, Shivaji complex, rode', 'city': 'durg', 'zipcode': '491111', 'state': 'Chhattisgarh', 'country': 'IN'}",21.047829399999998,81.53317779999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28d7ed92d454ed:0xea874b00d7026ccc,,5.0,2
164,Electric Vehicle Charging Station,[],"Q8R9+V5G, Dhurkheda, Maharashtra 441203","{'district': None, 'street_address': 'Q8R9+V5G', 'city': 'Dhurkheda', 'zipcode': '441203', 'state': 'Maharashtra', 'country': 'IN'}",20.792184799999998,79.31796109999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ab007560944b:0x3cbcf642a6f23941,,,0
165,Electric Vehicle Charging Station,[],"JW8M+F2F, Chandrapur - Nagpur Rd, Jamb, Maharashtra 442301","{'district': None, 'street_address': 'JW8M+F2F, Chandrapur - Nagpur Rd', 'city': 'Jamb', 'zipcode': '442301', 'state': 'Maharashtra', 'country': 'IN'}",20.6161758,78.9325387,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd3670027fa3209:0x1fc1a2c7428f3bca,,3.8,5
166,BPCL Charging Station,[],"V7PQ+VHJ, Sirsi (r), Ghoturli, Maharashtra 441214","{'district': None, 'street_address': 'V7PQ+VHJ', 'city': 'Sirsi (r), Ghoturli', 'zipcode': '441214', 'state': 'Maharashtra', 'country': 'IN'}",20.8872,79.2889,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4ae9d4ac997ab:0xc23c5faf3a307cc6,,,0
167,Jio-bp pulse Charging Station,[],"Prabhag No.15, Parking Area, near Patrakar Bhavan, near Yashwant Stadium, Panchshil Chowk, Dhantoli, Nagpur, Maharashtra 440012","{'district': 'Panchshil Chowk, Dhantoli', 'street_address': 'Prabhag No.15, Parking Area, near Patrakar Bhavan, near Yashwant Stadium', 'city': 'Nagpur', 'zipcode': '440012', 'state': 'Maharashtra', 'country': 'IN'}",21.13874,79.08046399999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c1d247685bf9:0xf81d06352b326afa,,,0
168,Jio-bp pulse Charging Station,[],"Shop No-15, 16, Central Bazar Road, opp. Tuli Imperial-Nmc, Ramdaspeth, Nagpur, Maharashtra 440010","{'district': 'Ramdaspeth', 'street_address': 'Shop No-15, 16, Central Bazar Road, opp. Tuli Imperial-Nmc', 'city': 'Nagpur', 'zipcode': '440010', 'state': 'Maharashtra', 'country': 'IN'}",21.13335,79.073087,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c1156d707f6b:0x92191f6c91c30a63,,,0
169,Jio-bp pulse Charging Station,[],"Prabhag No.13, Wadi Naka, Amravati Rd, Naka, Wadi, Nagpur, Maharashtra 440023","{'district': 'Naka, Wadi', 'street_address': 'Prabhag No.13, Wadi Naka, Amravati Rd', 'city': 'Nagpur', 'zipcode': '440023', 'state': 'Maharashtra', 'country': 'IN'}",21.154041,79.012984,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4eb46085cb419:0xc1640f259ee6e797,,,0
170,Jio-bp pulse Charging Station,[],"Nmc, Data Missing - Only Plus Code Provided, Square, near Pkv Land, Rahate Colony, Nagpur, Maharashtra 440010","{'district': 'Rahate Colony, Dhantoli', 'street_address': 'Nmc, Data Missing - Only Plus Code Provided, Square, near Pkv Land', 'city': 'Nagpur', 'zipcode': '440010', 'state': 'Maharashtra', 'country': 'IN'}",21.131249,79.076763,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4c1e7dec0c66d:0x9d54eb343e950586,,,0
